Product Name,Category,Purchase Date,Quantity,Price,CustomerID,zipcode,discountApplied,Cluster
Cookware,Home & Living,2023-03-22,2,589.57,7443,79662,False,2
Camping Tent,Sports & Outdoors,2023-02-13,1,314.27,8689,48917,False,0
Dress,Fashion,2023-07-17,5,966.24,8689,48917,False,1
Laptop,Electronics,2022-12-20,3,154.68,4123,28412,False,0
Lipstick,Beauty & Health,2022-12-18,5,951.22,4123,28412,False,1
Romance Novel,Books,2023-02-02,2,382.3,4123,28412,True,0
Yoga Mat,Sports & Outdoors,2023-05-07,2,331.82,4123,28412,False,0
Bed,Home & Living,2023-03-16,3,344.69,7384,57680,False,0
Shampoo,Beauty & Health,2022-12-17,1,72.57,2496,81371,False,0
Sunglasses,Fashion,2023-10-26,5,460.31,1443,42616,False,1
Smartwatch,Electronics,2022-12-09,5,839.43,1443,42616,True,1
Cycling Helmet,Sports & Outdoors,2023-03-26,4,658.26,4870,66965,True,1
Body Lotion,Beauty & Health,2023-02-01,3,933.64,4870,66965,False,2
Shirt,Fashion,2023-05-23,4,621.16,4870,66965,False,1
Dress,Fashion,2023-05-21,3,57.79,4870,66965,False,0
Smartphone,Electronics,2022-10-30,3,719.91,4870,66965,True,2
Cookware,Home & Living,2023-03-17,3,908.74,8737,40677,False,2
Headphones,Electronics,2023-09-18,4,232.86,8737,40677,True,1
Yoga Mat,Sports & Outdoors,2023-06-03,3,319.66,8737,40677,True,0
Romance Novel,Books,2023-04-11,2,950.88,4835,3431,True,2
Nail Polish,Beauty & Health,2023-02-14,3,750.52,4835,3431,False,2
Nail Polish,Beauty & Health,2023-07-25,3,371.69,4835,3431,True,0
Lipstick,Beauty & Health,2023-08-10,5,826.77,4835,3431,True,1
Laptop,Electronics,2023-01-27,2,34.0,1931,47526,False,0
Shoes,Fashion,2023-08-16,5,220.74,1931,47526,False,1
Headphones,Electronics,2023-07-09,4,339.08,1931,47526,True,1
Bed,Home & Living,2023-01-21,3,298.36,9659,72059,True,0
Shampoo,Beauty & Health,2022-12-17,4,11.75,8271,69393,False,1
Headphones,Electronics,2023-04-03,4,44.11,8271,69393,True,1
Biography,Books,2023-06-10,2,580.28,8271,69393,True,2
Body Lotion,Beauty & Health,2022-11-02,5,625.1,8271,69393,False,1
Bed,Home & Living,2022-12-07,4,249.35,8271,69393,False,1
History,Books,2022-11-03,1,285.45,2467,53738,True,0
Dress,Fashion,2023-02-14,1,559.43,2467,53738,False,0
Biography,Books,2023-10-24,3,860.09,2467,53738,True,2
Romance Novel,Books,2023-05-04,1,690.92,2868,89921,True,2
Lamp,Home & Living,2023-06-23,5,824.35,2822,30290,True,1
Camping Tent,Sports & Outdoors,2023-01-07,1,954.96,2822,30290,True,2
Shirt,Fashion,2023-03-12,4,86.16,2822,30290,False,1
Dining Table,Home & Living,2023-10-26,5,992.78,6320,72221,True,1
Cookware,Home & Living,2022-11-25,3,739.27,6320,72221,True,2
Cookware,Home & Living,2023-06-08,3,237.35,6320,72221,True,0
Headphones,Electronics,2022-11-13,5,274.69,6320,72221,False,1
Perfume,Beauty & Health,2023-06-25,5,63.02,6275,38027,False,1
Cycling Helmet,Sports & Outdoors,2023-01-14,4,150.29,6275,38027,False,1
Mystery Novel,Books,2023-10-28,3,605.25,6275,38027,True,2
Perfume,Beauty & Health,2023-03-03,5,530.28,6275,38027,True,1
Smartphone,Electronics,2023-03-21,2,967.61,6275,38027,False,2
Perfume,Beauty & Health,2023-04-12,5,473.75,1361,84967,True,1
Biography,Books,2023-01-30,5,902.47,1361,84967,True,1
Bed,Home & Living,2023-08-12,4,649.77,1361,84967,False,1
Shirt,Fashion,2023-07-31,4,84.24,3441,36407,False,1
Laptop,Electronics,2023-05-02,5,161.09,3441,36407,False,1
Lipstick,Beauty & Health,2023-06-01,4,357.39,3441,36407,True,1
Smartphone,Electronics,2023-03-24,2,693.63,3441,36407,True,2
Bed,Home & Living,2023-04-12,2,143.52,3441,36407,True,0
Smartwatch,Electronics,2023-01-24,3,702.22,9359,65697,False,2
Biography,Books,2023-06-22,1,58.45,9359,65697,True,0
Sofa,Home & Living,2023-01-14,5,398.41,9359,65697,True,1
Cookware,Home & Living,2022-11-11,3,507.7,9359,65697,False,0
Shirt,Fashion,2022-12-13,4,38.75,6564,46280,False,1
Shirt,Fashion,2022-12-23,4,744.74,7896,10633,False,1
Shirt,Fashion,2023-05-17,5,457.43,7896,10633,False,1
Dress,Fashion,2023-08-12,5,975.38,7896,10633,False,1
Sofa,Home & Living,2023-07-04,1,526.58,8840,92246,True,0
History,Books,2023-09-30,1,781.11,8840,92246,False,2
Biography,Books,2023-10-09,1,575.11,8840,92246,False,2
Romance Novel,Books,2022-12-26,2,894.39,8840,92246,True,2
Smartwatch,Electronics,2023-03-18,2,579.62,8840,92246,True,2
Lamp,Home & Living,2023-10-23,2,76.6,1119,65144,True,0
Smartwatch,Electronics,2023-03-16,1,161.71,9613,3032,False,0
Laptop,Electronics,2023-05-30,5,60.64,8231,84024,False,1
Body Lotion,Beauty & Health,2022-12-03,4,42.42,8231,84024,True,1
Basketball,Sports & Outdoors,2023-04-07,5,424.12,3972,1490,False,1
Handbag,Fashion,2022-12-11,4,536.51,3972,1490,False,1
Lipstick,Beauty & Health,2023-05-25,2,465.04,3972,1490,True,0
Lipstick,Beauty & Health,2023-03-23,1,629.13,3972,1490,True,2
Tennis Racket,Sports & Outdoors,2023-05-16,1,240.28,8214,26511,False,0
Bed,Home & Living,2023-10-21,5,688.69,8214,26511,False,1
Shirt,Fashion,2022-10-30,3,380.18,8214,26511,False,0
Biography,Books,2023-10-04,5,376.4,8214,26511,False,1
Sunglasses,Fashion,2023-06-13,2,597.81,9836,61746,True,2
Shampoo,Beauty & Health,2023-07-19,4,403.57,9836,61746,False,1
Nail Polish,Beauty & Health,2023-07-31,3,846.82,9836,61746,True,2
Smartwatch,Electronics,2023-02-21,1,603.31,9836,61746,False,2
Bed,Home & Living,2023-08-08,3,206.76,9836,61746,True,0
Nail Polish,Beauty & Health,2023-05-18,2,959.34,4596,39639,True,2
Handbag,Fashion,2023-08-25,2,396.99,4596,39639,True,0
Smartwatch,Electronics,2023-07-25,1,748.2,4596,39639,True,2
Biography,Books,2023-10-12,4,100.2,1600,83479,False,1
Tennis Racket,Sports & Outdoors,2023-10-23,5,112.43,1600,83479,False,1
Basketball,Sports & Outdoors,2023-01-09,4,886.76,1076,45812,False,2
Laptop,Electronics,2023-06-12,5,77.81,1076,45812,True,1
Perfume,Beauty & Health,2023-04-27,5,115.34,3272,99574,False,1
Cookware,Home & Living,2023-04-12,5,328.79,3272,99574,True,1
History,Books,2023-01-06,4,660.72,3272,99574,True,1
Shoes,Fashion,2023-04-03,1,333.7,7090,93660,True,0
Nail Polish,Beauty & Health,2022-12-11,3,202.94,3699,27621,False,0
Basketball,Sports & Outdoors,2023-03-15,3,124.05,3699,27621,True,0
Lipstick,Beauty & Health,2023-04-11,2,426.46,3699,27621,True,0
Cookware,Home & Living,2023-04-10,5,716.17,9846,57931,False,1
Lamp,Home & Living,2023-08-25,2,696.69,9846,57931,True,2
Yoga Mat,Sports & Outdoors,2023-02-08,2,183.18,9846,57931,True,0
Shoes,Fashion,2023-01-19,2,471.5,9846,57931,True,0
Sunglasses,Fashion,2023-03-10,3,815.45,9846,57931,True,2
Romance Novel,Books,2023-04-30,5,881.62,5181,8453,False,1
Science Fiction,Books,2022-11-11,5,509.54,5181,8453,True,1
Smartphone,Electronics,2023-08-23,5,235.97,5181,8453,False,1
Lipstick,Beauty & Health,2023-06-02,1,825.42,5181,8453,False,2
Romance Novel,Books,2023-07-24,5,30.07,5181,8453,True,1
Bed,Home & Living,2023-03-05,3,553.22,9233,86331,True,2
Yoga Mat,Sports & Outdoors,2023-02-11,3,431.78,9233,86331,False,0
Nail Polish,Beauty & Health,2023-04-09,2,21.91,9233,86331,False,0
Basketball,Sports & Outdoors,2023-10-19,1,181.48,9233,86331,True,0
Sunglasses,Fashion,2023-09-17,2,251.96,5429,54844,False,0
Camera,Electronics,2023-04-12,4,266.3,5429,54844,True,1
Biography,Books,2022-12-20,2,849.59,5429,54844,True,2
Cookware,Home & Living,2022-10-31,5,729.23,5429,54844,True,1
Shampoo,Beauty & Health,2023-06-05,2,323.11,5429,54844,False,0
Science Fiction,Books,2023-10-07,5,787.72,3188,6359,False,1
Lamp,Home & Living,2022-12-18,4,227.06,3188,6359,True,1
Basketball,Sports & Outdoors,2023-07-20,1,972.35,3188,6359,False,2
Camera,Electronics,2023-09-27,1,778.32,3188,6359,True,2
Dining Table,Home & Living,2023-07-25,1,470.51,3188,6359,True,0
Body Lotion,Beauty & Health,2023-09-24,1,168.79,9340,26114,True,0
Laptop,Electronics,2022-12-07,2,693.22,9340,26114,False,2
Biography,Books,2023-05-31,2,173.59,9340,26114,False,0
Handbag,Fashion,2023-08-23,4,151.3,9340,26114,True,1
History,Books,2023-10-08,4,118.73,6687,49269,True,1
Smartwatch,Electronics,2023-06-09,3,492.63,6687,49269,False,0
Smartwatch,Electronics,2023-07-04,1,564.04,7507,49979,True,0
Lipstick,Beauty & Health,2023-07-12,4,217.69,2318,75848,True,1
Romance Novel,Books,2023-04-19,4,703.72,2318,75848,False,1
Cycling Helmet,Sports & Outdoors,2023-10-07,3,151.05,6855,56679,True,0
Perfume,Beauty & Health,2023-01-14,3,594.19,6855,56679,False,2
Nail Polish,Beauty & Health,2023-03-30,1,685.25,6855,56679,True,2
Laptop,Electronics,2023-01-29,3,669.77,7574,4934,False,2
Biography,Books,2023-09-07,3,200.16,7574,4934,False,0
Basketball,Sports & Outdoors,2023-10-22,1,562.18,7574,4934,True,0
Shampoo,Beauty & Health,2023-07-16,1,834.93,7574,4934,False,2
Sunglasses,Fashion,2022-12-04,1,859.86,2402,84700,True,2
Smartwatch,Electronics,2022-12-23,1,948.9,2402,84700,False,2
Smartphone,Electronics,2023-03-26,5,447.91,2402,84700,False,1
Body Lotion,Beauty & Health,2022-11-11,1,169.04,5228,50661,False,0
Camping Tent,Sports & Outdoors,2023-08-02,1,492.28,5228,50661,True,0
Biography,Books,2022-11-01,2,921.58,5228,50661,False,2
Romance Novel,Books,2023-06-24,2,354.68,5228,50661,False,0
Science Fiction,Books,2023-08-24,2,740.57,4114,43338,True,2
History,Books,2023-07-12,4,745.06,4114,43338,False,1
Dress,Fashion,2023-01-15,4,696.09,4114,43338,True,1
Smartwatch,Electronics,2023-09-09,4,127.1,4817,20845,True,1
Smartphone,Electronics,2023-07-25,1,979.66,4817,20845,False,2
Basketball,Sports & Outdoors,2023-08-31,2,774.82,4817,20845,False,2
Tennis Racket,Sports & Outdoors,2023-09-11,1,965.31,1044,28728,True,2
Shoes,Fashion,2023-02-13,4,615.1,1044,28728,False,1
Cycling Helmet,Sports & Outdoors,2022-11-05,1,952.13,1044,28728,False,2
Headphones,Electronics,2023-07-19,3,787.27,1044,28728,False,2
Tennis Racket,Sports & Outdoors,2023-05-06,1,614.78,5917,24845,True,2
Sunglasses,Fashion,2022-12-06,2,738.42,5917,24845,True,2
Shoes,Fashion,2023-08-25,3,17.51,5917,24845,False,0
Handbag,Fashion,2023-02-02,4,455.09,5917,24845,True,1
Dining Table,Home & Living,2022-11-04,2,782.38,5917,24845,False,2
Laptop,Electronics,2023-07-25,3,686.91,9432,71771,False,2
Smartphone,Electronics,2023-06-25,4,607.07,9432,71771,True,1
Dress,Fashion,2022-11-17,4,535.88,2790,87433,False,1
Sofa,Home & Living,2022-11-13,4,250.12,2790,87433,False,1
Shampoo,Beauty & Health,2023-05-19,3,113.58,2790,87433,False,0
Romance Novel,Books,2023-07-06,3,595.3,2428,35583,False,2
Cycling Helmet,Sports & Outdoors,2022-12-25,3,946.3,2428,35583,False,2
Sofa,Home & Living,2023-05-19,2,215.69,5751,25209,True,0
Shampoo,Beauty & Health,2023-07-27,4,866.51,5751,25209,True,2
Tennis Racket,Sports & Outdoors,2023-10-22,4,166.09,5751,25209,True,1
Headphones,Electronics,2022-12-30,1,728.76,8814,31874,False,2
Smartwatch,Electronics,2023-01-21,3,301.27,5961,65276,True,0
Dining Table,Home & Living,2023-03-21,4,70.46,5961,65276,True,1
Science Fiction,Books,2023-09-08,5,197.36,5961,65276,False,1
Camping Tent,Sports & Outdoors,2022-12-20,2,578.72,1576,76922,False,2
Sunglasses,Fashion,2023-09-02,5,26.95,1576,76922,False,1
Tennis Racket,Sports & Outdoors,2023-01-05,3,968.13,1576,76922,False,2
Bed,Home & Living,2023-07-14,4,880.03,4128,34682,False,2
Biography,Books,2023-09-25,4,294.45,4128,34682,False,1
Body Lotion,Beauty & Health,2023-10-27,3,663.58,4128,34682,True,2
Sofa,Home & Living,2022-11-23,1,580.75,4128,34682,True,2
Body Lotion,Beauty & Health,2023-07-25,4,369.52,4128,34682,False,1
Bed,Home & Living,2023-09-18,4,259.18,9444,26752,True,1
Science Fiction,Books,2023-09-25,2,510.61,9444,26752,True,0
Dining Table,Home & Living,2023-09-24,2,685.84,9444,26752,False,2
Shoes,Fashion,2022-11-18,4,501.35,5262,40477,False,1
Science Fiction,Books,2023-09-13,5,529.42,5262,40477,True,1
Shoes,Fashion,2023-10-13,3,945.38,5262,40477,True,2
Shirt,Fashion,2023-10-04,2,537.26,1344,79405,False,0
Sunglasses,Fashion,2023-08-26,2,90.82,5054,96121,True,0
Basketball,Sports & Outdoors,2023-05-24,1,218.6,5054,96121,False,0
Smartwatch,Electronics,2022-11-05,1,192.56,5054,96121,True,0
Lamp,Home & Living,2023-01-20,5,371.93,3587,62732,True,1
Cookware,Home & Living,2023-07-02,5,76.2,7729,85098,True,1
Shampoo,Beauty & Health,2023-02-12,3,917.29,1745,1242,False,2
Body Lotion,Beauty & Health,2023-10-14,3,379.3,1745,1242,False,0
Tennis Racket,Sports & Outdoors,2023-09-18,3,401.49,7243,48682,True,0
Bed,Home & Living,2023-05-27,2,250.24,7243,48682,True,0
Laptop,Electronics,2023-04-22,3,30.71,7243,48682,False,0
History,Books,2022-11-23,2,913.81,2101,75845,False,2
Shirt,Fashion,2023-09-07,5,852.97,2101,75845,True,1
Dining Table,Home & Living,2023-02-08,3,637.25,2101,75845,True,2
Dress,Fashion,2023-06-07,3,376.25,2101,75845,False,0
Yoga Mat,Sports & Outdoors,2023-10-26,2,81.61,2101,75845,True,0
Mystery Novel,Books,2022-11-03,3,369.58,3407,72961,True,0
Lamp,Home & Living,2023-01-17,4,207.21,3407,72961,True,1
Smartwatch,Electronics,2023-08-28,4,947.73,3407,72961,True,2
Nail Polish,Beauty & Health,2023-04-25,3,708.27,3407,72961,False,2
Nail Polish,Beauty & Health,2023-10-24,1,675.52,3407,72961,True,2
Tennis Racket,Sports & Outdoors,2023-09-24,4,273.24,3491,52103,True,1
Shampoo,Beauty & Health,2023-07-19,4,751.86,3491,52103,True,1
Shampoo,Beauty & Health,2022-11-17,2,265.8,3491,52103,False,0
Cookware,Home & Living,2023-08-13,4,889.68,5677,15861,True,2
Sunglasses,Fashion,2023-08-11,2,895.99,5677,15861,False,2
Cycling Helmet,Sports & Outdoors,2023-07-24,3,923.97,7159,66088,True,2
Laptop,Electronics,2023-02-19,2,925.45,7159,66088,True,2
Sofa,Home & Living,2022-12-11,3,929.49,7159,66088,False,2
Dress,Fashion,2023-06-03,2,482.0,7159,66088,False,0
Sunglasses,Fashion,2023-04-30,2,942.2,7159,66088,True,2
Shampoo,Beauty & Health,2023-04-04,5,545.8,6286,51941,True,1
Headphones,Electronics,2023-04-15,1,104.44,6286,51941,True,0
Handbag,Fashion,2022-12-23,4,962.12,6286,51941,False,2
Mystery Novel,Books,2023-05-25,5,720.62,6286,51941,True,1
Basketball,Sports & Outdoors,2023-10-29,4,266.05,8971,66730,False,1
Shoes,Fashion,2023-10-08,1,59.93,1365,7030,True,0
Shoes,Fashion,2022-12-29,1,885.97,1365,7030,True,2
Headphones,Electronics,2023-06-25,2,288.84,1365,7030,True,0
Smartwatch,Electronics,2022-11-01,2,237.05,4816,79230,True,0
Mystery Novel,Books,2023-10-27,4,102.29,4816,79230,False,1
Cookware,Home & Living,2023-06-30,1,362.16,6256,64286,False,0
Laptop,Electronics,2023-09-24,1,643.0,6256,64286,False,2
Cycling Helmet,Sports & Outdoors,2023-02-06,3,979.64,6294,4912,True,2
Shampoo,Beauty & Health,2023-09-21,5,203.6,6294,4912,False,1
Lamp,Home & Living,2023-01-17,1,555.0,6294,4912,False,0
Romance Novel,Books,2023-08-04,2,927.17,6294,4912,True,2
History,Books,2023-02-22,1,83.09,6294,4912,False,0
Sunglasses,Fashion,2023-05-23,3,336.9,6877,87329,True,0
Science Fiction,Books,2023-04-18,3,597.55,6877,87329,True,2
Handbag,Fashion,2022-11-23,1,43.46,5188,56797,False,0
Basketball,Sports & Outdoors,2023-03-17,4,890.1,3322,37204,True,2
Sunglasses,Fashion,2023-06-03,5,532.89,3322,37204,True,1
Smartphone,Electronics,2023-10-18,1,940.68,7665,34880,True,2
Tennis Racket,Sports & Outdoors,2022-11-20,3,672.44,7665,34880,True,2
Camping Tent,Sports & Outdoors,2023-05-16,4,12.18,7665,34880,True,1
Headphones,Electronics,2023-02-01,5,878.06,7665,34880,False,1
History,Books,2023-08-08,2,609.93,7665,34880,True,2
Cookware,Home & Living,2023-07-21,1,632.44,5177,22494,True,2
Lipstick,Beauty & Health,2023-04-14,4,741.24,5177,22494,True,1
Nail Polish,Beauty & Health,2023-07-18,5,143.45,5177,22494,False,1
Cookware,Home & Living,2023-02-27,1,467.6,5177,22494,False,0
Perfume,Beauty & Health,2023-04-20,5,543.11,5177,22494,False,1
Perfume,Beauty & Health,2022-12-21,1,328.98,3906,5669,False,0
Lipstick,Beauty & Health,2022-11-02,5,620.71,3906,5669,True,1
Lamp,Home & Living,2023-09-11,3,973.35,3906,5669,True,2
Cycling Helmet,Sports & Outdoors,2023-03-17,1,710.87,3906,5669,True,2
Cycling Helmet,Sports & Outdoors,2023-02-13,4,158.08,8468,52941,False,1
Shampoo,Beauty & Health,2023-04-07,4,950.53,7825,48866,False,2
Smartphone,Electronics,2023-06-30,2,391.11,7825,48866,False,0
Biography,Books,2022-10-30,3,878.54,7825,48866,False,2
Cycling Helmet,Sports & Outdoors,2023-07-19,5,164.82,7825,48866,False,1
Biography,Books,2023-05-03,3,316.17,9288,82343,False,0
Laptop,Electronics,2023-05-10,3,163.17,9288,82343,False,0
Basketball,Sports & Outdoors,2023-08-02,4,661.03,9288,82343,False,1
Dress,Fashion,2023-05-03,4,50.01,9288,82343,True,1
Laptop,Electronics,2023-10-04,4,242.99,3997,18945,True,1
Biography,Books,2023-03-21,4,419.29,7714,57802,False,1
Laptop,Electronics,2022-12-21,1,155.62,7714,57802,True,0
Shampoo,Beauty & Health,2023-02-07,1,133.53,7714,57802,True,0
Shoes,Fashion,2023-08-12,1,352.58,7714,57802,True,0
Smartwatch,Electronics,2023-05-30,1,259.5,3258,60079,True,0
Laptop,Electronics,2023-10-05,1,512.54,3258,60079,True,0
Laptop,Electronics,2023-01-16,1,205.61,1264,17444,True,0
Romance Novel,Books,2022-11-13,5,350.76,1264,17444,True,1
Mystery Novel,Books,2023-01-24,3,537.84,1264,17444,True,2
Lamp,Home & Living,2022-11-11,4,520.75,4064,26098,True,1
Perfume,Beauty & Health,2023-04-24,3,455.76,4064,26098,True,0
Body Lotion,Beauty & Health,2022-11-13,1,362.08,4064,26098,False,0
Shirt,Fashion,2022-12-25,1,223.13,4064,26098,False,0
Mystery Novel,Books,2023-05-03,2,42.87,1341,68911,False,0
Bed,Home & Living,2023-02-25,3,23.67,1341,68911,True,0
Smartphone,Electronics,2023-06-15,4,416.59,8129,75687,False,1
Nail Polish,Beauty & Health,2023-07-06,3,353.23,8129,75687,False,0
Cookware,Home & Living,2023-04-11,3,584.56,8129,75687,False,2
History,Books,2023-09-20,4,982.67,8129,75687,False,2
Biography,Books,2023-06-16,4,795.8,6053,94412,True,2
Smartphone,Electronics,2023-09-19,1,996.12,6053,94412,True,2
Camping Tent,Sports & Outdoors,2023-10-29,5,974.42,8782,89920,True,1
Camping Tent,Sports & Outdoors,2023-07-22,4,725.02,5966,15964,True,1
Cookware,Home & Living,2023-07-30,3,989.95,5966,15964,False,2
Mystery Novel,Books,2023-05-03,1,847.62,5966,15964,False,2
Basketball,Sports & Outdoors,2023-09-08,3,963.77,5966,15964,True,2
Dining Table,Home & Living,2023-07-15,5,969.56,5966,15964,True,1
Headphones,Electronics,2022-11-29,1,664.75,2950,21107,False,2
Dress,Fashion,2022-11-30,1,243.86,2950,21107,True,0
Bed,Home & Living,2023-07-05,2,522.78,2950,21107,False,0
Bed,Home & Living,2023-06-21,4,370.75,2950,21107,True,1
Camping Tent,Sports & Outdoors,2023-05-14,3,430.62,2950,21107,False,0
Laptop,Electronics,2023-06-29,2,515.8,2506,54259,False,0
Laptop,Electronics,2023-02-06,1,282.32,4521,23412,False,0
Science Fiction,Books,2023-05-11,2,356.84,4521,23412,True,0
Handbag,Fashion,2023-06-09,4,390.49,4521,23412,False,1
History,Books,2023-09-01,3,253.73,4521,23412,True,0
Bed,Home & Living,2022-12-22,2,731.37,7792,30518,False,2
Sofa,Home & Living,2022-10-30,5,580.37,7792,30518,False,1
Sofa,Home & Living,2023-05-21,3,367.59,7792,30518,True,0
Basketball,Sports & Outdoors,2022-11-02,4,570.71,7792,30518,False,1
History,Books,2022-12-24,4,61.22,6010,88498,False,1
Cookware,Home & Living,2023-05-23,1,881.86,6010,88498,True,2
Lamp,Home & Living,2023-03-05,2,440.81,6010,88498,False,0
Lipstick,Beauty & Health,2022-11-03,3,962.77,8003,56207,True,2
Science Fiction,Books,2023-08-07,3,556.36,8003,56207,False,2
Camping Tent,Sports & Outdoors,2023-02-18,1,640.07,8003,56207,False,2
Tennis Racket,Sports & Outdoors,2023-10-22,5,372.63,8003,56207,False,1
Yoga Mat,Sports & Outdoors,2022-12-21,2,647.03,8003,56207,False,2
Shampoo,Beauty & Health,2023-09-26,5,16.94,1155,47322,True,1
Shirt,Fashion,2023-08-18,2,333.1,1155,47322,False,0
Basketball,Sports & Outdoors,2023-02-16,5,879.19,1155,47322,False,1
Handbag,Fashion,2023-01-31,3,457.73,3819,63177,True,0
Lamp,Home & Living,2023-01-05,4,606.45,3819,63177,False,1
History,Books,2023-03-29,4,105.09,3819,63177,True,1
Dining Table,Home & Living,2023-08-27,3,953.48,3281,95377,False,2
Lipstick,Beauty & Health,2023-10-13,3,362.47,3281,95377,True,0
Body Lotion,Beauty & Health,2023-01-14,4,431.69,3281,95377,False,1
Biography,Books,2023-01-05,3,807.36,3281,95377,False,2
Shampoo,Beauty & Health,2023-04-29,4,710.3,6767,69962,False,1
Dining Table,Home & Living,2023-09-21,4,66.36,6767,69962,True,1
Smartwatch,Electronics,2023-05-29,4,469.88,6767,69962,True,1
Dress,Fashion,2022-12-09,5,106.8,6767,69962,False,1
Shirt,Fashion,2023-04-13,4,948.28,6767,69962,True,2
Camera,Electronics,2023-04-17,2,823.15,4225,73856,True,2
Smartphone,Electronics,2023-08-19,5,382.01,4225,73856,False,1
Smartphone,Electronics,2023-01-28,2,429.33,8817,43992,True,0
Cookware,Home & Living,2023-09-25,2,47.18,8817,43992,True,0
Perfume,Beauty & Health,2023-06-26,2,337.22,1970,87235,True,0
Dining Table,Home & Living,2023-10-15,1,282.73,1970,87235,False,0
Cookware,Home & Living,2023-03-23,4,826.56,1970,87235,False,2
Camping Tent,Sports & Outdoors,2023-09-28,1,810.34,1970,87235,True,2
Lamp,Home & Living,2022-12-04,1,884.31,1970,87235,False,2
Dress,Fashion,2023-02-24,1,587.74,6547,6275,True,2
Sunglasses,Fashion,2023-10-28,4,416.27,6547,6275,False,1
History,Books,2023-09-28,2,398.79,6428,970,False,0
Nail Polish,Beauty & Health,2023-09-02,5,496.57,6428,970,False,1
Perfume,Beauty & Health,2023-06-19,1,358.78,6428,970,False,0
Cookware,Home & Living,2022-11-16,3,488.24,3134,76216,True,0
Dining Table,Home & Living,2023-04-02,5,686.74,3134,76216,False,1
Bed,Home & Living,2023-09-21,5,148.54,3134,76216,True,1
Romance Novel,Books,2023-02-21,3,296.29,3134,76216,False,0
